movie_title,release_date,imdb_rating,genre,budget,revenue,country,release_year,profit,rating_category
Starstruck,2010-02-14,7.0,"Romance, Comedy, TV Movie, Music",79800000.0,891097702.4,US,2010,811297702.4,Medium
Pig,2021-08-19,6.7,"Drama, Thriller",44000000.0,3889432.0,AU,2021,-40110568.0,Medium
Death Note: The Last Name,2007-07-03,7.0,"Fantasy, Thriller, Mystery",17000000.0,47919757.0,AU,2007,30919757.0,Medium
Wolfwalkers,2020-12-11,8.3,"Animation, Family, Adventure, Fantasy",11250000.0,3241142.0,AU,2020,-8008858.0,High
Road to Perdition,2002-10-10,7.4,"Crime, Drama, Thriller",80000000.0,183354514.0,AU,2002,103354514.0,Medium
Anonymously Yours,2021-12-10,7.7,"Drama, Romance",80000000.0,381000857.6,US,2021,301000857.6,High
An Extremely Goofy Movie,2000-11-29,6.4,"Animation, Family, Comedy",100400000.0,467304249.6,AU,2000,366904249.6,Medium
Traffik,2018-04-20,6.2,"Horror, Thriller",4000000.0,9561231.0,US,2018,5561231.0,Medium
Invincible,2006-09-13,7.0,"Drama, History",40000000.0,58501127.0,AU,2006,18501127.0,Medium
Night Train,2023-01-13,6.8,"Action, Thriller, Crime",117400000.0,515295729.6,US,2023,397895729.6,Medium
Anchorman: The Legend of Ron Burgundy,2004-10-21,6.7,Comedy,25000000.0,89476265.0,AU,2004,64476265.0,Medium
Young Mother 5,2020-04-03,5.1,"Drama, Romance",109800000.0,357494447.2,KR,2020,247694447.2,Low
The Seventh Sign,1988-04-01,6.1,"Horror, Drama, Thriller",5300000.0,18875011.0,US,1988,13575011.0,Medium
Patriot Games,1992-08-13,6.7,"Drama, Action, Thriller, Crime",45000000.0,178100000.0,AU,1992,133100000.0,Medium
Big Boobs Buster,1990-04-25,7.0,"Comedy, Action, Science Fiction",142200000.0,265791981.0,JP,1990,123591981.0,Medium
Mom's Friend 6,2019-11-08,3.0,Romance,15541000.0,38139010.0,KR,2019,22598010.0,Low
Vampire Hunter D,2004-12-03,6.6,"Animation, Fantasy, Horror",97000000.0,604651607.0,AU,2004,507651607.0,Medium
Between Worlds,2018-12-21,5.1,"Action, Mystery, Thriller, Science Fiction",97000000.0,496222772.0,US,2018,399222772.0,Low
Joy Ride 3,2014-06-03,5.5,"Thriller, Horror",122400000.0,344127931.8,US,2014,221727931.8,Low
Rocketman,2019-05-30,7.3,"Music, Drama, History",41000000.0,192133784.0,AU,2019,151133784.0,Medium
Maggie Simpson in Playdate with Destiny,2020-03-06,7.4,"Animation, Comedy, Family, Romance",151000000.0,347974830.0,US,2020,196974830.0,Medium
Last Action Hero,1993-09-16,6.4,"Adventure, Fantasy, Action, Comedy, Family",85000000.0,137298489.0,AU,1993,52298489.0,Medium
Pooh's Heffalump Movie,2005-06-23,6.8,"Family, Animation, Comedy, Fantasy",20000000.0,55686944.0,AU,2005,35686944.0,Medium
The Piano Teacher,2002-07-11,7.3,"Drama, Romance",3000000.0,9801375.0,AU,2002,6801375.0,Medium
"Scooby-Doo! And Krypto, Too!",2023-03-05,4.5,"Animation, Family, Comedy, Mystery, Science Fiction",111300000.0,862567677.4,US,2023,751267677.4,Low
Driven,2001-08-15,5.2,"Action, Drama",72000000.0,54616869.0,AU,2001,-17383131.0,Low
Red Dawn,1984-08-10,6.3,"Action, Thriller, War, Drama",65000000.0,48164150.0,US,1984,-16835850.0,Medium
The Calm Beyond,2020-10-16,7.7,"Science Fiction, Thriller",135860000.0,891543431.4,AU,2020,755683431.4,High
Ayla: The Daughter of War,2018-06-21,8.1,"Drama, War, History",4172781.0,60006602.2,KR,2018,55833821.2,High
Boy Missing,2016-08-19,6.5,"Mystery, Thriller",99600000.0,413460560.8,ES,2016,313860560.8,Medium
Monster Hunt 2,2018-02-16,6.8,"Adventure, Comedy, Fantasy",17624096.6,361682618.0,CN,2018,344058521.4,Medium
Don't Say a Word,2001-11-01,6.2,"Thriller, Mystery",50000000.0,100020092.0,AU,2001,50020092.0,Medium
John Tucker Must Die,2006-09-07,6.2,"Comedy, Romance",18000000.0,68844775.0,AU,2006,50844775.0,Medium
Police Story 4: First Strike,1997-04-17,6.5,"Action, Adventure, Comedy, Crime, Drama, Thriller",52610000.0,21890845.0,AU,1997,-30719155.0,Medium
Hard Candy,2005-01-14,6.8,"Drama, Thriller",950000.0,8267066.0,US,2005,7317066.0,Medium
Cyborg,1989-07-27,5.6,"Science Fiction, Action",500000.0,10166459.0,AU,1989,9666459.0,Low
The Ten Commandments,1923-11-23,6.8,Drama,13500000.0,85433929.0,US,1923,71933929.0,Medium
The Ten Commandments,1923-11-23,6.8,Drama,10000000.0,1051907.0,US,1923,-8948093.0,Medium
Monster High: Scaris City of Frights,2013-03-03,7.7,"Animation, Fantasy",129000000.0,576291402.0,US,2013,447291402.0,High
A Perfect Murder,1998-10-15,6.5,"Crime, Thriller, Drama",60000000.0,128038368.0,AU,1998,68038368.0,Medium
Black Box,2020-10-06,6.5,"Horror, Science Fiction, Thriller",99000000.0,739546199.4,AU,2020,640546199.4,Medium
Maid in Manhattan,2003-03-06,6.1,"Comedy, Drama, Romance",55000000.0,163838217.0,AU,2003,108838217.0,Medium
The Intruder,2019-05-03,6.1,Thriller,8000000.0,40597401.0,US,2019,32597401.0,Medium
Sydney White,2008-09-17,6.5,Comedy,16500000.0,13636339.0,AU,2008,-2863661.0,Medium
Little Children,2006-10-06,7.1,"Drama, Romance",14000000.0,14121177.0,US,2006,121177.0,Medium
"Duck, You Sucker",1971-10-20,7.7,Western,72900000.0,926156825.0,IT,1971,853256825.0,High
Ida Red,2021-11-05,6.2,"Crime, Thriller, Drama, Action",12400000.0,98150680.4,US,2021,85750680.4,Medium
The Medallion,2003-08-15,5.6,"Thriller, Fantasy, Action, Comedy",41000000.0,22108977.0,US,2003,-18891023.0,Low
The Replacements,2000-10-07,6.6,Comedy,50000000.0,50054511.0,AU,2000,54511.0,Medium
The Unheard,2023-03-31,4.6,"Horror, Mystery, Thriller, Drama",134300000.0,872776677.4,US,2023,738476677.4,Low
Bad Times at the El Royale,2018-10-25,6.8,"Thriller, Drama, Mystery, Crime",32000000.0,31178942.0,AU,2018,-821058.0,Medium
Home Again,2018-01-24,6.1,"Comedy, Drama, Romance",15000000.0,37336874.0,AU,2018,22336874.0,Medium
Detective Conan: The Phantom of Baker Street,2002-04-20,7.6,"Animation, Adventure, Mystery",166000000.0,459843093.0,JP,2002,293843093.0,High
The Quiet,2006-08-25,6.2,"Drama, Thriller",900000.0,381420.0,US,2006,-518580.0,Medium
Our Father,2022-05-11,6.6,"Documentary, Crime",88000000.0,540133746.0,US,2022,452133746.0,Medium
Inhuman Kiss,2019-03-14,6.4,"Drama, Horror, Romance",1200000.0,192806554.6,TH,2019,191606554.6,Medium
18 Year Old Seungha's Easy Piece of Cake,2020-07-30,6.3,"Drama, Romance",120000000.0,303727772.6,KR,2020,183727772.60000002,Medium
The Monkey King 2,2016-01-22,5.8,"Action, Adventure, Fantasy",68490000.0,193677158.0,AU,2016,125187158.0,Low
Get Him to the Greek,2010-06-17,6.0,"Adventure, Comedy, Music",40000000.0,92994927.0,AU,2010,52994927.0,Low
Cool Runnings,1994-03-03,7.0,"Comedy, Adventure, Drama",14000000.0,155008909.0,AU,1994,141008909.0,Medium
Bandidas,2007-07-03,6.0,"Action, Comedy, Western, Crime",35000000.0,19282590.0,AU,2007,-15717410.0,Low
30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2013-01-15,4.1,Comedy,3000000.0,2814624.8,US,2013,-185375.2000000002,Low
Dragonfly,2002-02-22,6.5,"Thriller, Fantasy",60000000.0,30317425.0,US,2002,-29682575.0,Medium
Gintama,2017-07-14,6.9,"Action, Adventure, Comedy, Science Fiction",121600000.0,367221429.0,JP,2017,245621429.0,Medium
Cold Eyes,2013-07-03,7.5,"Crime, Action, Thriller",15700948.0,37795598.0,KR,2013,22094650.0,Medium
Stolen,2012-09-14,5.4,"Action, Crime, Thriller",35000000.0,17967746.0,US,2012,-17032254.0,Low
8MM,1999-04-15,6.4,"Thriller, Crime, Mystery",40000000.0,96398826.0,AU,1999,56398826.0,Medium
Escape from New York,1981-10-01,7.1,"Science Fiction, Action",6000000.0,25275289.0,AU,1981,19275289.0,Medium
The One and Only Ivan,2020-08-21,7.5,"Family, Comedy, Drama",122200000.0,568193955.4,AU,2020,445993955.4,Medium
Meet Dave,2008-07-17,5.3,"Comedy, Science Fiction, Adventure, Family",60000000.0,50648806.0,AU,2008,-9351194.0,Low
Wonder Woman,2009-03-03,7.2,"Action, Adventure, Animation, Fantasy, Science Fiction",150000000.0,817691766.0,US,2009,667691766.0,Medium
The Boondock Saints,2000-01-22,7.2,"Action, Thriller, Crime",7000000.0,411874.0,AU,2000,-6588126.0,Medium
Ozzy,2016-10-14,6.0,"Animation, Family",10000000.0,124778311.2,ES,2016,114778311.2,Low
Dr. Dolittle 2,2001-06-22,5.3,"Comedy, Family, Romance, Fantasy",72000000.0,176101721.0,US,2001,104101721.0,Low
Poltergeist II: The Other Side,1986-08-07,6.0,"Horror, Thriller",19000000.0,40996665.0,AU,1986,21996665.0,Low
Bloodthirsty,2021-04-23,5.4,Horror,130800000.0,249577615.2,US,2021,118777615.19999999,Low
Private School,1983-10-05,5.5,"Comedy, Romance",49000000.0,641555930.2,AU,1983,592555930.2,Low
Good People,2015-01-08,5.5,"Thriller, Crime, Action",6440000.0,1857574.0,DK,2015,-4582426.0,Low
Judas and the Black Messiah,2021-03-11,7.4,"Drama, History",26000000.0,7053949.0,AU,2021,-18946051.0,Medium
My Emptiness and I,2022-01-28,6.6,Drama,300000.0,244880940.0,ES,2022,244580940.0,Medium
Paths of Glory,1958-04-26,8.3,"Drama, War",935000.0,69530233.0,AU,1958,68595233.0,High
Monster High: Ghouls Rule,2012-10-09,6.8,"Animation, Family",98140000.0,494358731.6,US,2012,396218731.6,Medium
The Little Witch,2018-02-01,6.9,"Family, Comedy, Drama",89800000.0,555154354.0,DE,2018,465354354.0,Medium
Heathers,1990-04-19,7.3,"Comedy, Crime",3000000.0,1108462.0,AU,1990,-1891538.0,Medium
The Car: Road to Revenge,2019-01-08,6.6,"Action, Horror, Thriller, Science Fiction",129000000.0,391456082.6,US,2019,262456082.60000002,Medium
JJ+E,2021-09-08,5.6,"Romance, Drama",74600000.0,530578237.6,US,2021,455978237.6,Low
Allied,2016-11-23,6.8,"Action, Drama, War, Romance, Thriller",106000000.0,119266661.0,AU,2016,13266661.0,Medium
Drumline,2004-02-12,6.9,"Drama, Romance, Comedy, Music",20000000.0,56398875.0,AU,2004,36398875.0,Medium
The Sky Is Everywhere,2022-02-11,5.7,"Drama, Romance, Music",116000000.0,727702572.4,US,2022,611702572.4,Low
Little Monsters,1990-09-12,5.8,"Adventure, Fantasy, Comedy, Family",7000000.0,793775.0,AU,1990,-6206225.0,Low
The Pagemaster,1994-11-23,6.4,"Family, Fantasy, Science Fiction, Animation",27000000.0,13670688.0,US,1994,-13329312.0,Medium
Begin Again,2014-06-08,7.3,"Comedy, Music, Romance, Drama",8000000.0,67731796.0,AU,2014,59731796.0,Medium
Jacob's Ladder,1991-05-23,7.4,"Drama, Mystery, Horror",25000000.0,26118851.0,AU,1991,1118851.0,Medium
Blue Story,2020-05-05,7.3,"Crime, Drama, Romance",1600000.0,5750000.0,US,2020,4150000.0,Medium
The Marriage of Maria Braun,1979-03-23,7.4,Drama,67800000.0,653988016.4,DE,1979,586188016.4,Medium
Good Water Boarding House 2,2019-01-17,1.0,Romance,201940000.0,38157314.0,KR,2019,-163782686.0,Low
Safe House,2012-02-09,6.4,"Action, Thriller",85000000.0,207884401.0,AU,2012,122884401.0,Medium
Honey,2004-01-08,6.3,"Music, Drama, Romance",18000000.0,62646763.0,AU,2004,44646763.0,Medium
The Blob,1989-01-12,6.7,"Horror, Science Fiction",19000000.0,8247943.0,AU,1989,-10752057.0,Medium
Nosferatu,2013-10-25,7.7,"Fantasy, Horror",46153454.6,19054.0,GB,2013,-46134400.6,High
It Comes at Night,2017-07-06,5.8,"Drama, Horror, Mystery",5000000.0,19720203.0,AU,2017,14720203.0,Low
Valentine's Day,2010-02-11,5.9,"Comedy, Romance",52000000.0,217569328.0,AU,2010,165569328.0,Low
Marvel Studios Assembled: The Making of She-Hulk: Attorney at Law,2022-11-03,7.1,Documentary,90100000.0,414551647.4,US,2022,324451647.4,Medium
What Happens in Vegas,2008-05-08,6.1,"Comedy, Romance",35000000.0,219375562.0,AU,2008,184375562.0,Medium
The Adjustment Bureau,2011-03-03,6.7,"Science Fiction, Thriller, Romance",50200000.0,126931325.0,AU,2011,76731325.0,Medium
The Tale of Despereaux,2014-09-04,6.0,"Adventure, Animation, Family",60000000.0,90482317.0,AU,2014,30482317.0,Low
Dr. Strange,1978-09-06,6.2,"TV Movie, Action, Adventure, Fantasy, Science Fiction",128400000.0,525397575.6,US,1978,396997575.6,Medium
Summertime,2015-08-19,6.7,"Comedy, Drama, Romance",120580000.0,541292565.8,FR,2015,420712565.79999995,Medium
Dead Man Walking,1996-02-28,7.4,Drama,11000000.0,83088295.0,AU,1996,72088295.0,Medium
Masterminds,2016-11-29,5.7,"Action, Comedy, Crime",25000000.0,30850666.0,AU,2016,5850666.0,Low
My Friend's Sister 2,2018-08-10,1.0,Romance,201940000.0,38157314.0,KR,2018,-163782686.0,Low
Roujin Z,1991-09-14,6.4,"Animation, Drama, Science Fiction",51000000.0,683521420.2,JP,1991,632521420.2,Medium
The Book of Henry,2017-11-29,7.5,"Drama, Crime, Thriller",10000000.0,4797845.0,AU,2017,-5202155.0,Medium
The Dyatlov Pass Incident,2013-08-23,5.9,"Thriller, Mystery",8500000.0,5217347.0,AU,2013,-3282653.0,Low
We Bought a Zoo,2011-12-08,6.8,"Drama, Comedy, Family",50000000.0,118729073.0,AU,2011,68729073.0,Medium
Batman: Gotham Knight,2008-07-03,6.7,"Science Fiction, Animation, Action, Crime, Thriller",3500000.0,263990102.2,AU,2008,260490102.2,Medium
Dancing on Glass,2022-04-08,6.2,Drama,110800000.0,408974526.0,US,2022,298174526.0,Medium
Switch,2023-01-04,6.3,"Comedy, Drama, Fantasy",136000000.0,602668824.8,KR,2023,466668824.79999995,Medium
Bill & Ted Face the Music,2020-09-10,5.9,"Comedy, Science Fiction, Adventure",25000000.0,6255630.0,AU,2020,-18744370.0,Low
The Last King of Scotland,2007-02-01,7.4,Drama,6000000.0,49155371.0,AU,2007,43155371.0,Medium
The NeverEnding Story III,1995-06-29,4.5,"Fantasy, Family",17000000.0,9540108.0,AU,1995,-7459892.0,Low
Dead Calm,1989-05-25,6.6,"Thriller, Horror",10400000.0,7825000.0,AU,1989,-2575000.0,Medium
At Eternity's Gate,2018-12-20,6.9,Drama,95000000.0,406434252.2,AU,2018,311434252.2,Medium
Colossal,2017-04-13,6.3,"Drama, Fantasy, Science Fiction",7840689.0,3029287.0,AU,2017,-4811402.0,Medium
Highlander III: The Sorcerer,1994-12-15,4.7,"Fantasy, Action",26000000.0,36800000.0,AU,1994,10800000.0,Low
The Hitcher,1986-01-17,7.0,"Horror, Action, Thriller",6000000.0,5844868.0,US,1986,-155132.0,Medium
News of the World,2021-01-28,7.0,"Drama, Western, Adventure, Action",38000000.0,12668325.0,AU,2021,-25331675.0,Medium
Tremors 4: The Legend Begins,2004-01-02,5.6,"Action, Comedy, Horror, Western",5000000.0,36660353.6,US,2004,31660353.6,Low
Kiss the Girls,1997-11-06,6.5,"Thriller, Crime, Mystery, Drama",27000000.0,60527873.0,AU,1997,33527873.0,Medium
Lost Bullet,2020-06-19,6.6,"Action, Thriller, Crime",139800000.0,424413057.8,FR,2020,284613057.8,Medium
Welcome to the Jungle,2013-04-27,5.1,Comedy,3500000.0,7057999.2,US,2013,3557999.2,Low
Dangerous Lies,2020-04-30,6.4,Thriller,87400000.0,431611098.0,US,2020,344211098.0,Medium
The Invention of Lying,2009-11-26,6.2,"Comedy, Fantasy, Romance",18500000.0,32714818.0,AU,2009,14214818.0,Medium
Sniper,1993-03-10,6.1,"Action, Drama, Thriller",11900000.0,18994653.0,AU,1993,7094653.0,Medium
The Lodge,2020-05-01,6.1,"Drama, Horror, Thriller",9146840.6,2679585.0,AU,2020,-6467255.6,Medium
Official Secrets,2019-11-21,7.2,"Thriller, History, Drama",134200000.0,691553993.8,AU,2019,557353993.8,Medium
Stuck in Love,2013-07-05,7.4,"Drama, Comedy",765001.4,81071.0,US,2013,-683930.4,Medium
The Sleeping Dictionary,2003-02-18,6.6,"Drama, Romance",105200000.0,290912102.0,US,2003,185712102.0,Medium
Married Women: Husband Change,2020-01-23,4.7,Romance,135200000.0,947468745.8,KR,2020,812268745.8,Low
Nice Sister-In-Law 3,2018-06-07,6.3,Romance,90000000.0,556720975.0,KR,2018,466720975.0,Medium
Full Speed,2016-11-11,6.0,"Family, Comedy, Action",18462000.2,7268779.0,FR,2016,-11193221.2,Low
Naruto 20th Anniversary - Road of Naruto,2022-10-02,8.0,"Animation, Action",130000000.0,765868107.0,JP,2022,635868107.0,High
"To Wong Foo, Thanks for Everything! Julie Newmar",1995-09-07,7.3,Comedy,3005792.0,47774193.0,US,1995,44768401.0,Medium
Serve the People,2022-02-23,6.2,Romance,107200000.0,242891346.8,KR,2022,135691346.8,Medium
The Mauritanian,2021-03-24,7.4,"Drama, Thriller",124000000.0,778605895.4,AU,2021,654605895.4,Medium
The World's End,2013-08-01,6.8,"Comedy, Action, Science Fiction",20000000.0,47124638.0,AU,2013,27124638.0,Medium
Sator,2020-02-21,5.1,Horror,3601100.0,130023.0,AU,2020,-3471077.0,Low
John and the Hole,2021-08-06,5.7,"Drama, Thriller",2128009.2,25386.0,US,2021,-2102623.2,Low
There Will Be Blood,2008-02-04,8.1,Drama,25000000.0,77208672.0,AU,2008,52208672.0,High
Next Gen,2018-09-07,7.0,"Animation, Action, Adventure, Comedy, Family, Science Fiction",22000000.0,283819551.8,AU,2018,261819551.8,Medium
Desperately Seeking Susan,1985-03-29,6.1,"Comedy, Crime",5000000.0,27400000.0,US,1985,22400000.0,Medium
Death Warrant,1991-02-21,6.2,"Action, Crime, Thriller",4000000.0,16853487.0,AU,1991,12853487.0,Medium
The Only Living Boy in New York,2017-10-12,6.4,Drama,36345000.0,2550321.0,AU,2017,-33794679.0,Medium
32 Malasana Street,2020-01-17,6.5,"Drama, Horror",71554097.6,390348447.8,ES,2020,318794350.20000005,Medium
My Hero Academia: World Heroes' Mission – Take-off,2022-02-16,7.8,Animation,104000000.0,752740099.0,JP,2022,648740099.0,High
LEGO Marvel Super Heroes: Avengers Reassembled!,2015-11-16,6.6,"Family, Animation",99800000.0,668859534.0,US,2015,569059534.0,Medium
Tall Girl 2,2022-02-11,5.8,"Comedy, Romance",24393503.0,50433646.0,US,2022,26040143.0,Low
Monsters,2010-11-25,6.2,"Drama, Thriller, Science Fiction",500000.0,5639730.0,AU,2010,5139730.0,Medium
12 Feet Deep,2017-06-20,5.6,"Thriller, Horror",5342000.0,6158.0,US,2017,-5335842.0,Low
The Graduate,1968-08-22,7.7,"Comedy, Drama, Romance",3000000.0,104945305.0,AU,1968,101945305.0,High
Three Kings,2000-05-03,6.6,"Action, Comedy, War",48000000.0,107752036.0,AU,2000,59752036.0,Medium
Penguin Bloom,2021-01-21,7.1,Drama,100000000.0,369861963.8,AU,2021,269861963.8,Medium
Kids,1995-07-28,6.9,"Drama, Crime",1500000.0,20412216.0,US,1995,18912216.0,Medium
Ronin,1999-02-04,6.9,"Action, Thriller, Crime",55000000.0,70692101.0,AU,1999,15692101.0,Medium
Never Say Never Again,1983-12-15,6.1,"Adventure, Action, Thriller",36000000.0,160000000.0,AU,1983,124000000.0,Medium
"Eleven Days, Eleven Nights",1987-03-27,4.7,"Drama, Romance",129200000.0,947468745.8,IT,1987,818268745.8,Low
The Cave,2005-11-24,5.3,"Action, Adventure, Horror, Thriller",30000000.0,27147991.0,AU,2005,-2852009.0,Low
Cradle 2 the Grave,2003-03-27,6.1,"Action, Crime, Drama",25000000.0,56434942.0,AU,2003,31434942.0,Medium
22 July,2018-10-10,7.1,"History, Drama, Thriller, Crime",20000000.0,278331290.6,AU,2018,258331290.60000002,Medium
A Werewolf Boy,2012-10-31,7.7,"Romance, Fantasy",112640000.0,719378536.0,KR,2012,606738536.0,High
Tom and Jerry: The Lost Dragon,2014-07-27,5.7,"Family, Animation, Comedy",115000000.0,217542135.6,US,2014,102542135.6,Low
Every Which Way but Loose,1978-12-30,6.2,"Action, Comedy, Adventure, Romance, Drama",5000000.0,85196485.0,AU,1978,80196485.0,Medium
Paper Towns,2015-07-16,6.1,"Mystery, Drama, Romance",12000000.0,85450484.0,AU,2015,73450484.0,Medium
Hands of Stone,2016-08-26,6.3,Drama,20000000.0,5031975.0,US,2016,-14968025.0,Medium
Asterix & Obelix Take on Caesar,2006-08-07,6.0,"Family, Adventure, Comedy, Fantasy",1881932.4,1644060.0,AU,2006,-237872.3999999999,Low
Northmen: A Viking Saga,2015-04-26,5.4,"Adventure, Action, Drama",2640017.8,3005082.0,AU,2015,365064.2000000002,Low
The Banker,2020-03-20,7.6,Drama,11000000.0,2990000.0,AU,2020,-8010000.0,High
Burning,2018-05-17,7.4,"Mystery, Drama, Thriller",7280000.0,6591038.0,KR,2018,-688962.0,Medium
Tetris: From Russia with Love,2004-09-04,6.5,Documentary,38600000.0,542233172.2,GB,2004,503633172.20000005,Medium
Joy Ride 2: Dead Ahead,2008-10-07,5.5,"Crime, Thriller, Horror",5000000.0,48763622.8,US,2008,43763622.8,Low
Fireflies in the North,1984-09-01,5.4,Drama,132600000.0,293773121.0,JP,1984,161173121.0,Low
You Were Never Really Here,2018-08-24,6.6,"Thriller, Drama, Crime",40517129.0,10891281.0,AU,2018,-29625848.0,Medium
Mickey's Twice Upon a Christmas,2004-11-09,7.0,"Animation, Family",10000000.0,166946230.6,US,2004,156946230.6,Medium
The Goldfinch,2019-09-26,7.2,Drama,40000000.0,9429910.0,AU,2019,-30570090.0,Medium
Beverly Hills Cop III,1994-06-16,5.9,"Action, Comedy, Crime",50000000.0,119180938.0,AU,1994,69180938.0,Low
The Amityville Harvest,2020-10-20,6.1,Horror,146500000.0,321770184.6,US,2020,175270184.60000002,Medium
Escape from Planet Earth,2013-03-28,5.7,"Animation, Comedy, Adventure, Family, Science Fiction",40000000.0,74597643.0,AU,2013,34597643.0,Low
